"Best ramen in Los Angeles. Yes, it's fat, but in this wonderful guilty pleasure, convenient food. The meat is perfect. They also have great options for veggie. You will be delighted.",4
"This is my go-to Ramen place, especially when I have time to wait for a seat - which can vary from 30-45 minutes... but it is definitely worth the wait! Occasionally they will close down for a few weeks for their cooking staff to go to Japan, I guess to learn the ways of ramen. But I'm cool with that, especially if that means better ramen. I get the basic ramen every time - the Tonkotsu Ramen. It comes out very fast, in under 5 minutes. I'm sure 90% of the guests there order the same, so it's on constant circulation in the kitchen. This ramen is incredibly rich and the broth is velvety smooth. It's tempting to swish it around your mouth because of it's texture. It comes with a tender boiled egg (the yolk is set, but tender), pork belly (almost melts in your mouth!), sprouts, nori (seaweed), and chopped scallions. I'm glad they started to include the egg in the price - some years ago you had to order it in addition to the ramen.I just made myself hungry. TIP: ask about wait time when you jot your name down on the waiting list. From there, gauge your time and wander the shops of Little Tokyo. Restrooms: could be cleaner. Needs a bit of upkeep. Parking: Street or paid lots.",5
"The spicy miso ramen here is the standard by which you should judge others here in SoCal. ÃƒÂ¥Ãƒ_The broth is steaming hot, rich with tangy miso and just spicy enough to make you order another pint and wash it all down. The noodles are perfectly al dente, the bean sprouts crispy, the bamboo sprouts are sour and crunchy, the scallions are plentiful and strong, the pork belly is soft and tender enough to tear with your chopsticks. ÃƒÂ¥Ãƒ_The boiled egg is acceptable. ÃƒÂ¥Ãƒ_I wouldn't order the other items until you've had the spicy miso first. ÃƒÂ¥Ãƒ_That way you'll know what to expect at least. ÃƒÂ¥Ãƒ_My main complaints are the wait, its a bit pricy (not the worst but could be better) and they only accept cash.",4
My Daughter was craving Ramen noodles and we decided to search for a top ramen restaurant in DTLA Daikokuya was on just about everyone lost of top ramen spots. The wait was only 20 minutes for our party of four. We were greeted and seated promptly. The servers arrived 2 minutes later ready to jump into action. We ordered the Spicy miso bowl - deliciousEel side order - larger and tastier than expected excellentShiso leaf fried tuna appetizer -mehShredded pork topped with eel sauce app. Great!Fried rice Awesome. Order was big enough to take home and snack on for the next two days. Fair prices and tasty dishes.We will be back!,4
It was okay for me. I expected more but it would be okay if you have had gooood ramen in Japan. Tonkotsu ramen may be good for American people. Service was good. The customer service reminded me of Japanese high-quality service back home.,3
"I arrived right during rush hour for lunch around 1230-1c and the line was long, but the wait was super short :) They have a great system here, and since it was only me, it took only about 5-10 minutes although there were about 10-15 people waiting before me. The spicy miso ramen was everything I wanted and more. The noodles were soft but with great texture, the broth was so flavorful, and the chasu was so soft, nothin like I've had before. Parking is never fun downtown, and after circling around for 10 minutes and about to give up, the stats aligned and I found a parking spot a couple blocks down on first street. This place lives up to all of the hype and I'm glad I got to try it before I leave LA next week.",5
"Probably the best ramen soup and broth I've ever had. So flavorful. Only two or three types of ramen on the menu: daikokuya ramen, spicy miso ramen, and a cold ramen dish. They also have seasonal ramen specials on flyers on the wall.We arrived around 1130 on a Friday, and there was about a half hour wait already. They open at 11 AM.Cash only. They have tables and a counter. The kitchen is in the same room as the dining area, and it gets hot on warm or hot days because the Ramen is cooking in the same room but behind a I wanted to get a look at how they cook the food but it's not so easy unless you are sitting at the right place at the counter.The restaurant is pretty small inside. Everyone is waiting outside on the sidewalk on First Street. The waitresses try to encourage you to finish and leave because of the line outside.",5
"A super iconic and famous restaurant in little tokyo! If you ever stumble across little tokyo area, I advise you check out this place and try their array of ramen!",4
Crowded. Expect a wait for one person let alone 2-5. No A/C SO ITS HOT! ÃƒÂ¥Ãƒ_The spicy miso was exactly what it said on their menu which was mildly spicy. Grab someone to let them get you chili oil. Mine was good. The lack of central air is a huge turnoff especially when being sat near the kitchen. It was super crowded so that could also be it. Either way it was ok. I'll stick to the less crowded one in Hollywood,3
"The long lines at this place intrigued me to go in and try their daikoku ramen.. whats the hype about this place? Other than waiting in line for 30 mins the ramen was extremely salty, noodles felt under cooked and broth was not hot enough.. the only thing good was the egg in the ramen.Not worth the wait in line. Will not be back.",2
"The only thing that sucks about this place, is the wait. But what else do you expect for one of THE best ramen in little Tokyo? We're usually served pretty fast, and we're usually in and out of there within 30-40 minutes. Good ramen here, and I'd also highly recommend their fried rice!! Sooo good. Also, remember to bring cash, because this place is cash only. If you do happen to forget, they have an atm in the back.",5
"Eating at Daikokuya is a necessary adventure that all aspiring ramen conoisseurs in Southern California must embark on at least once in their lives. The broth is delectable and complex with a nice hint of some type of peanut like flavor. The noodles are firm and had the right blend of consistency and chewiness. Best of all the portions here are gigantic and come with some incredible chashu pork, bamboo shoots, scallions, and an egg. Be warned that the wait times here are horrendous; i've once waited 2 hours in line on a friday night and it took another 20 minutes just to find parking. Normally I would dock a few stars for poor parking and long wait times but I found the ramen here so game changing that I just had to give it 5 stars. This place is cash only and if you aren't trying to wait in line long the best time to go is in the early afternoon from 2-5pm. This place ranks among my top 3 ramen spots in LA right up there with Shin-Sen-Gumi Hakata Ramen. Do yourself a favor and eat here because it is absolutely worth the wait!",5
"The yelp reviews failed me! 7000 reviews and the ramen was not good. They are stingy on the meat, ramen noodles too under done, and too heavy on the green onions. Yakitaki was too sweet! And again covered in green onions.",2
"Food (4): The broth was amazing. I got the koterri which adds that extra back fat into the soup. And yes it makes all the difference. The meat was amazing as well. Fatty and melts in your mouth savory. Good egg. However, I prefer the firm straight noodles. The texture is much better and so is the mouth feel. This noodles were like bag ramen noodles, but less bad. It's the noodles that stops this place from being a 5.Ambiance (5): Very cool japanese decors around the the lanters, vintage ads, old tv and old fans really puts out a cool authentic ramen shop vibe to it.Price (4): Pretty reasonably priced for the quality of food I got and pretty standard with ramen prices. I'm surprise it's not a higher markup considering how famous this place it. Literally crazy lines out the door. I only got in easily cause I was one dude and on the bar area.Service (3): Quick and speedy service from food coming out to processing my check. My only problem was that it was cash only place. Was not big on that.",4
"I was told that this was a ""must-try"" while in L.A, so I guess I had really high hopes for it. Don't get me wrong, it wasn't bad by any means. Just not as good as I imagined it to be since some people seem to be ok waiting over an hour and a half to dine here. Luckily when we went, we only had to wait about 15 minutes. Our party of 6 and a baby was crammed into a standard sized booth though, just with a stand-alone chair pulled up to the end. We should have asked to separate, as it was quite uncomfortable. Ordered the katsu-don and ramen combo set, which was a good deal. The katsu was tasty. The ramen was good and the broth was tasty, but like I said, just not mind-blowing.",3
"I'm not really a huge ramen fan of daikokuya, but when I don't want to drive all the way to tsjuita this spot will do. Tsjuita will always be my number one bae.What Ive had so far -tsukemon (not a fan, tsjuita does it way better)-katsu (overcooked, i cut up the roof of my mouth trying to bite into it)-spicy miso (probably your best bet here! the flavor was there!)Things I will try next time-the cold shabu beef dip (a party beside me shared this appetizer and it looked pretty appetizing)",3
"The ramen here is good. Like, REALLY good. The broth, so rich and delicious! It really hits the spot. The chashu just melts in your mouth, and the egg was nicely soft boiled. The wait is long, but it's worth it. They provide magazines and manga for entertainment while you wait. Though from what I looked at of the manga, it was only in Japanese. If you're studying the language, this could be a good opportunity to study and entertain yourself while waiting! Or if your wait is really long, you could walk across the street and check out the stores at little Tokyo. Just make sure you come back in time! Also, it's cash only!",5
"Occasionally come here on special celebrations. When I come, it's always busy here which is why being served may be a little slow, but it's totally worth it! I usually order the Daikoku ramen and if it's too hot for soup, I get the beef bowl. Both dishes are flavorful! You can tell the recipes are authentic. Reminds me of the food in Japan when I use to visit my family there. It's a little out of the way from where I'm from, but there isn't many choices for Japanese food/ramen where I live.",5
Noodles are sooo good! Perfect place for 2 people. Bring cash and eat fast cuz lots of people will be waiting for tables!,4
I absolutely love this place. Best Ramen ive had by far. I travel an hour and a half just to eat here. Service is fast and staff is always happy to serve you. The only reason i gave it 4 stars and not 5 is because it's cash only.,4
"I love the ramen here. We've got the Daikokuya Ramen and the Spicy Miso. Both are rich and flavorful. The place was packed when we came here. You gotta fall in line, but don't have to wait that long. Though the phase is pretty quick, you'll have enough time to enjoy your meal! We also got takoyaki, eel rice bowl and gyoza, all are good and a must try! Will definitely come back!",5
"Went on a Sunday at around 5:30 and managed to have only a 25 minute wait so felt extremely blessed. Ramen is always so unique based on the chef and their special base sauce, so I was really impressed by daikokuyas unique flavoring. The bowl was enormous and incredibly filling for a fair price- but be warned cash only! I made the mistake of also splitting an appetizer which between the two of us we couldn't finish! If you are someone who appreciates well crafted ramen and can tell the difference between flavors of ramen, you'll love this place. Those who claim it's overhyped don't know the skill and thought that goes into making a bowl! Daikokuya is well worth a visit, just go during less crowded hours!",5
"Wow this place blew my mind. Generally I do not give 5 star but this place deserves it. Great and fast service, food was amazing. Ramen is on point and fried rice, I can't or don't want to get the taste off! It is small and very busy place so if you get sat right away, you hit the lotto. Prepare to wait 20-30 min at least but you won't regret. I highly recommend this place.",5
"I was in Little Tokyo looking for ramen, and so I had to try Daikokuya for their classic signature tonkotsu. I can see why this place is such an old favorite as the tonkotsu broth was absolutely porky and creamy, and the noodles had just enough chew. That pork belly chashu was just amazing, piling on to the pork euphoria. It's seriously melt-in-your-mouth, so soft, and rich with flavor. And they pay serious attention to soft boiling the egg, as only the outer edge of the yolk was slightly over, whereas the rest of it was perfectly soft and yolky. We also tried the kotteri broth, which they serve in a small bowl for you to add. It seems unecessary as it's pretty much just extra fat, so it doesn't really add anything different to the broth, but go for it if you're looking for even more richness.I've definitely become a fan of Daikokuya. It just seems like the perfect place for a reliable bowl of good tonkotsu ramen. Their tonkotsu is a pork-lover's dream.",5
Everything is good except the line outside. ÃƒÂ¥Ãƒ_It's worth the wait. ÃƒÂ¥Ãƒ_45 minuets is not too bad.,5
"I use to always go to Shin Sen Gumi as the best Ramen in town; however, I have to now say they have equal footing. Delicious ramen, attentive service, clean bathrooms, and clean place overall. Parking is tough to find but that's DTLA.",5
"Really torn between 3 and 4 stars. Food = really good, environment = really hot.We always wanted to eat here, but never wanted to wait in the line. This time we said ""why not""? and waited the 45 or so mins to get a table. The wait is a little harder in the 85-90 degree heat, but probably not a big deal in the winter or later at night.We were pretty excited about the food since there has always been such a long line, so we ordered a few different things: the spicy miso ramen, tsukemen (which, if you've never had it, is cold noodles with a dippable ramen sauce), and the gyoza appetizer.The gyoza came out first and it was really good. meat inside wasn't mushy and it had a great ponzu-ish sauce.On to the noodles. Both were really good. Ranked up there with some of the better ramen joints that we've been to, but the heat in the restaurant really kills the mood. It was super hot and we were sweating. Add the hot day outside, hot noodles and a really steamy, hot restaurant, and you have a appetite killer. So if you don't mind heat, the food is really good. If you don't like to be in hot restaurants, this isn't the place for you.",3
"This place is so cool! It's our first trip out to LA, and we craved some ramen. Trusted to come here to Daikokuya Little Tokyo, from the reviews, and we are so happy we did! Chicken TeriyakI was AMAZING! Our friend is vegetarian and they offered some pretty nice vegan options, she LOVED the Tomato Vegan Ramen. It's a little pricier than we expected, but the size and quality of the food is worth it! Big bowls of ramen and quick service! :)",4
"Given the extremely close proximity to work, the number of times I've been in Little Tokyo for other restaurants, AND that I've been to the Daikokuya Sawtelle location on numerous occasions, it's pretty amazing that it took me THIS long to finally come here. Ok, the super long line here doesn't help. Or the fact that it's cash only. But some out-of-town friends wanted some good food in DTLA and I only knew of one place that could fit the bill!So of course, having never been to this location before but knowing that it's delicious, I ordered the standard Daikoku Ramen to see how it stacks up against its Sawtelle location. Well, it is just as good and exactly what I expected out of Daikokuya. The noodles, broth, and pork are all top-notch, you will not find much better out there. If you want some super bomb tonkotsu ramen, this ramen bowl will certainly make you satisfied.Normally there's a pretty large amount of people outside, offputting enough to make me not want to come here. Oddly for us though, there was not much of a line on the Friday that I came here. Either way, I wasn't complaining. I'd definitely come back more often if I could avoid the long wait times.Overall, the Little Tokyo location is on par with the Sawtelle location. I only give the edge to Sawtelle simply because they take cards while Little Tokyo is cash only. Aside from that, they are both equally as good in my book for all intents and purposes.",5
"Daikokuya is just average but overhyped and inconsistent.If they had a store in Japan, they would have been just a normal ramen place you can find anywhere, definitely not something that people wait in an hour~up line for!(Yes I'm a ramen snob who have been eating ramen for my entire life in Japan and here:p)With that being said, I brought overhyped friends of mine who had never tried Daikokuya. As soon as one of them had a sip of Daikokuya ramen, she said ""it's too thin:/"" Yes, their soup is too thin for tonkotsu ramen and the broth is not rich enough. Tonkotsu ramen is all about ""thickness and richness!!""I think the soup used to be thicker though. Someone said ""kotteri"" ramen wasn't even thick enough in his review.This time they really messed up my ramen. I picked up the noodle and the whole chunk of it came up. And the egg was not soft boiled, it was a normal HARD boiled egg. The soup was warm NOT hot. Came here couple weeks ago with the bf and had the same issues.At least their ramen was better than this when Daikokuya was one of the only few good tonkotsu ramen options beside Shinsengumi back in early 2000....The fried rice and chashu bowl were pretty good.And I love their house salad dressing. Service is friendly and love their decor concept ""Nostalgic Showa-Era Japan"". If you prefer thin and non-greasy ramen then you may like it. But for me, nah.",2
The food is delicious :)) Great price.The Ramen and broth are amazing ) Fast and high-quality service. A great choice for Japanese food lovers.,4
"+ awesome interior+ walking distance from art district+ really great service+ lively atmosphere~ make sure to use the crushed garlic~ I think I like the rich soup better, but my stomach hurt cuz it was so heavy the last time~ I think I like noodles a little harder so I will probably order them extra firm next time+ I think this place deserves a 5",5
"First stop of the LA trip after the first stop (car rental place). ÃƒÂ¥Ãƒ_My sis raved about this place and brought me here. ÃƒÂ¥Ãƒ_A bowl of ramen always hits the spot and brings back those memories of our youth when we made what we could from those Ramen packs and cups (sometimes you'd eat it raw depending how intoxicated you were).We got lucky when we arrived as our wait was only about 5 minutes. ÃƒÂ¥Ãƒ_The spicy ramen bowl was my go to and it had everything you could want from the egg to the pork belly to the pork/miso broth to the chopped nori that I added.It's a tiny restaurant with minimal seating making this even more exclusive. ÃƒÂ¥Ãƒ_$$$ only, no plastic. ÃƒÂ¥Ãƒ_You can tell everyone raves about this place as it's on fellow Yelpers lists.It gave me a great first impression on LA's Tokyo Town; I'm jealous that my sis and bro-in-law live in this area since they get to enjoy this at their convenience. ÃƒÂ¥Ãƒ_I told them next time I visit, we need to come here again. ÃƒÂ¥Ãƒ_And if you're in this area, you should do the same!",5
This place is amazing! Fair warning: quite a wait but it's worth every minute! Definitely try the spicy miso soup! My bf had the #1 special which was equally as great. They also make they're own dressing!,5
"Another excellent review to add to this much hyped restaurant. ÃƒÂ¥Ãƒ_I don't need to tell you about how great their ramen is. ÃƒÂ¥Ãƒ_Just go, enjoy the sizzling hot broth of the spicy miso, and don't forget about their gyoza as an appetizer. ÃƒÂ¥Ãƒ_My only recommendation is there will be a wait for lunch or dinner but it is not as terrible as it looks. ÃƒÂ¥Ãƒ_Additionally keep in mind that there are usually 2 separate wait lines for this restaurant and the one next door so make sure you are in the right line. ÃƒÂ¥Ãƒ_For Daikokuya, there is a wait list that you can add your name to once the restaurant is open.",4
"Dont understand why this place is so overhyped maybe these people dont know how ramen in NY tastes like. I would've gave the place 3 stars but the service was terrible. When people are still eating you don't bring a check to hurry us up, on top of that they came to our table twice to try to pack our food while we were eating. This was unbelievable.",1
"Their ramen is really good however, ÃƒÂ¥Ãƒ_stay away from the tsukemen. You literally pay $3 extra for them to separate the ingredients from the broth. The soup base wasn't extra rich and tasted just like normal soup base. Other than that, the regular ramen bowls are fantastic.",4
"I came here with my friend for late night ramen. I am from New York and there's tons of ramen joints. But I must say, it's part of my top 10 ramen places now. Food ordered:Daikokuya Ramen + Chicken Egg bowl Combo ($15)It hit the spot. The broth was really rich and the overall flavor was not overwhelming. I just wish there was more noodles or a choice for kae-dama (extra noodles).",5
"Do I really need to write a review for this place? Their ramen is just the best ramen you can get in SoCal. Period. I love the noodles. And the pork melts in your mouth. I tried both the Daikokuya ramen and the spicy miso one. Both are sublime. I also tried the ramen with kotteri I flavor, which is basically liquid bacon and oh my... food-gasm! I love the authentic Japanese vibe that the location has. And being located in Little Tokyo amplifies the oriental vibe. Staff is quick, organized and loud (typical Japanese).The only flaw of this place is the wait, which is on average longer than any other place. So try to come here far from peak times and come up with some ideas about killing some time (like going shopping in Little Tokyo) because there will be a wait no matter what. Is it worth it? DEFINITELY YES! Hands down.Parking is not a problem since there are multiple structures in the area and if you come on Sundays you can utilize the free street parking spots in the neighboring streets.",5
"We had the Vegan Spicy Ramen. It was so good!!!!! I'm not sure if the noodles are actually vegan since it's the same ones they use in the other noodles, but omg, I am glad I am not from the area or else I would be here every day. The noodles are amazing and the broth and veggies were so tasty! We also ordered Tuna sashimi which was ok, and Takoyaki! The Takoyaki was so hot and fresh and tasty. Can't wait to be back to eat here again! I also love how they haven't updated the interior. It gives it a cute vintage look. The servers are also extremely friendly and helpful. It's so authentic and worth it.",5
"Line was over an hour. Seating is very small. Parking is never to be found. The ramen was mere decent. I've had a lot better. The soup was great but very fatty. The toppings were limited and the noodles were very little compared to most. The nooodles did not taste fresh, definitely packaged. The best would be their pork, it was very fattening but in a great way! flavorful and delectable. Service was horrid, no refill on water unless asked. Their sushi was also awful, but it is a ramen shop in the first place",3
"Food: My favorite thing about this spot is the noodles..some places make the noodles too thick but these noodles are perfect size for my preference. You can also intensify the taste of your broth by asking them for kotteri flavor. Normally I only get daikokuya ramen, but I finally tried their katsu don and it had sooooo much flavor. Highly recommend it. You can get ramen+rice bowl combo.Wait: Wait is long during lunch/dinner rush but it's understandable because of limited seating. Luckily, today we came and immediately were seated. ÃƒÂ¥Ãƒ_Kid-friendly: last time I came with my 1-year old sister they gave us an extra bowl and plastic fork/spoon and she ate it all up :) Service: Very attentive and polite!",4
"It was barely 11:00 AM and there was already a line, but for good reason!The ramen is outstanding. You can't go wrong with Daikoku ramen and tsukemen. The pork broth with the tsukemen was so rich and smooth... I'm pretty much salivating right now as I write this review.My only ""complaint"" was that we were seated at the bar. It was so hot since we were sitting right in front of the grill. It may be their policy to just sit where available since the restaurant is small. Next time I'll definitely request to sit at a booth.The restaurant is cash only.",5
"Updated review from 2013.I came to Daikokuya again after a 4 year hiatus and I was pleased. Definitely this place has the best ramen in Little Tokyo because the noodles are like egg noodles instead of the skinny, thin noodles they have at MenOh or Shin Sen Gumi. If you prefer more chewiness in your noodles, then this is your place to be! Also, with so many other competition ramen places popping up in Little Tokyo, Daikokuya still has the best quality and taste ramen in the area. I came around 5:30pm on a weekend and the wait was literally like less than 10 minutes. We got seated fairly quickly and I ordered a half portion of the ramen and my friend got a large portion along with the rice bowl. For someone with a small appetite like me, the half portion is perfect. Be sure to come early so you won't have to wait in that ridiculous long line!",4
"This restaurant is one of my favorite spots for Ramen in Los Angeles. I do have to say plan accordingly. This place can get super packed and it's cash only. ÃƒÂ¥Ãƒ_Decent waiting times have been after 9pm . Their bowls are big. If your starving, starving get extra noodles. ÃƒÂ¥Ãƒ_Like Gyoza? Try their homemade Gyoza. As for types of Ramen bowls you can't go wrong. My favorite is the Daikoku Ramen. They also have a fast and friendly staff. If you can wait thirty minutes to one hour this place is a must! Come hungry!",4
"I was a bit hungry since I was in the area, and thought I would stop by. ÃƒÂ¥Ãƒ_Daikokuya is great. ÃƒÂ¥Ãƒ_Came about 20 minutes early but the wait was just to long. ÃƒÂ¥Ãƒ_So if you're ok with the wait, check it out - otherwise, it is great given you go during non-busy hours",3
Oh how I miss thee daikokuya There isn't a ramen shop which compares in The Bay Area. So I recently went to japan for two weeks and daikokuya is NOT like what I had there. Still it is delicious! I always get the shredded pork rice bowl either with the combination or just on its own. Crispy potstickers are a go to as well. People seem to love the slaw they give but the dressing is way too onion heavy for me.I love their creamy pork ramen with egg!!! It is kind of heavy so it's not the best for hangovers. What I don't like about this place is the wait is ridiculous so I always come a bit before opening :) and that they are CASH only. But hey that's how you make noodles lucrative....,5
"Excellent food and service. This is not a place to go if you don't like waiting in line, as wait time is usually between 30 minutes and 1 hour. I usually order daikoku ramen which is the house speciality. Prices are good too :)",4
"Delicious but I have had ramen in a couple other places like Kosuke in Alhambra that I like better. Just what my taste buds like! But this place has good food, good service and they hussle! The line might be crazy sometimes but just pregame a bit and wait in line with some friends and the time just flies byyyyy. Or go to their other locations! Ones database not as busy!",4
"Excellent! ÃƒÂ¥Ãƒ_It was worth the wait. ÃƒÂ¥Ãƒ_Ramen was sooo good, bowls were superb and the sushi was delish as well. ÃƒÂ¥Ãƒ_Super fast and efficient service. ÃƒÂ¥Ãƒ_Cash only-so keep that in mind. ÃƒÂ¥Ãƒ_Kinda wish they had a full bar but that is easy to get over with the yummy food.",5
Great location in Little Tokyo. Love the atmosphere. Great menu. Ramen is fresh and blends very well with the soup. Add an egg to make your experience a little better. Place can get busy but definitely worth the wait.,5
"The wait wasn't bad at all! When you write your name down, remember the number by your name because they called us by the numbers! I came in a group of 4 and we said we'd wait for the booth over the bar which was only like 10 mins longer. Our server was super sweet and attentive. I wanted to add something to my order and she quickly made the change for me. She visited our table often to make sure everything came out great! My friends all got the daikokuya ramen with the koterri and I got the half size spicy miso with corn. OMG IT WAS SO GOOD!! The half size was perfect for me! It was so flavorful and satisfying. The chasu was by far my favorite part. It was perfectly cooked and soaked up the ramen broth ÃƒÂ¥Ãƒ_I tried the daikokuya soup broth and I would definitely recommend if you're not a miso kind of person. Overall I loved this place and I'll definitely be coming back the next time I'm in town.",5
"Definitely one of, if not the, best ramen spot in Little Tokyo. I've been here twice and speaking as a vegan, its the best ramen I've had in the area. The place usually has a bit of a line depending on time you go however they're very good about getting people in and out without rushing you. As I mentioned before, they've got plenty of options for both meat eaters and vegetarians/vegans. My personal favorite is the spicy sesame ramen. Hope you enjoy this place as much as I did!",5
"This place is honestly OK. It is mediocre. It's highly reviewed and I've heard great things about it. But my experience here was extremely average. I've had better ramen at other places with less reviews, hell even less stars. Service is good. It gets crowded so make sure you show up with your entire party otherwise you won't get seated. I got the original daikokuya ramen with the extra fat broth. It was, like I said, OK. I'll eat it again if I was handed a bowl but I wouldn't go out of my way to pay for public parking and wait for a long time to get seated. Perhaps recipe changed?",3
"Such delicious ramen at reasonable prices! I came here with three friends and we were lucky enough to only wait for around five minutes before a table opened up for us. We each got the half portion of the Daikokuya ramen since we weren't that hungry, and it was a great portion size for a meal on the smaller size. The ramen was so so great. The broth was delicious, the pork was tender and not too fatty, and the noodles were perfect.",5
"Spicy miso ramen with a side of pork cutlet or chicken-egg is my favorite here. Although I'm not a tofu lover, their fried tofu is quite fine",5
"The ramen here was amazing! The staff was nice and the restaurant was clean. Only cons were that some of the fabric on the seats in the booths were cracked and uncomfortable to sit on (for ladies wearing short shorts/skirts) and that the table was slightly tilted. If you're planning to visit, anticipate a 10-15 minute wait time &amp; to wait outside somewhere near the entrance for your name &amp; number to be called. I definitely plan on coming here again!",4
"Been eating here for s couple decades, and if it weren't for the lines and wait I'd eat there more often. It's good what else is there to say? If you go alone you can get a seat much quicker at the bar.",5
"If carbs weren't evil, then we'd all be eating Daikokuya's ramen for every meal. It's the ultimate cheat meal, comfort food, and hangover cure.GO FOR THE NOODLES. They're the best, and I'm comparing them to other popular ramen shops both in NYC &amp; LA. The firmness can even be altered upon request; I stuck with the default firmness aka. perfect al dente bite. The spicy miso broth, pork belly, and soft-boiled egg were still good but an afterthought.It's located right across the street from the Little Tokyo Mall where you can kill time or grab dessert after (check out Cafe Dulce for amazing iced matcha lattes and donuts).",4
"What's more iconic than eating ramen in Little Tokyo?My girlfriend and I settled for Daikokuya, being the most apparent choice on Yelp. We were greeted by an entire Japanese staff and immediately seated (we luckily arrived right when they opened). We had a table next to some Japanese neon signs, stickers, and a random surfboard which provided for some unique vibes. Both of us order the Spicy Miso because that's our favorite style to order back at home. The verdict is *drum roll please* above average. The broth was good, but could of used a bit more of a kick. The meat was tasty and the egg was cooked perfectly, but it was missing that oomph. Hailing from D.C., where surprisingly there are a bunch of influential ramen spots, I've developed a certain palette for ramen. I'm specifically honing in on one restaurant in particular... Daikaya. Daikaya has a unique smoky broth and they wok fry their veggies which adds even more smoky flavor. That is the oomph Daikokuya is missing. A signature flavor! This made me appreciate the ramen joints in my area even more.While their ramen is enjoyable and well-made, they are missing a ""signature"" flavor that would truly set them apart from the rest.",4
"The ramen is yummy and the service is very fast. If you order the daikokuya ramen and want extra flavor, make sure to try it kotteri style.",5
This place is busy but way worth the wait. I check out Google and try to avoid it during peak times. The ramen is hands down the best. I love the ramen and shredded beef combo. My kids and I get it every time.,5
The food seemed like it was made with quality ingredients but I didn't like the flavor of the broth. Ramen bowls are about $13 but the portions are fairly large. We came from Orange County and most of the ramen places we try locally taste better. The wait and service was not very good at all I am a water guy and they never refilled my water. I'm,3
"Opened at 11, got in line at 10:30am... worth the wait. ÃƒÂ¥Ãƒ_Service was fast and the food was delicious. ÃƒÂ¥Ãƒ_Had the beef bowl with came with salad and miso soup. ÃƒÂ¥Ãƒ_Husband has the ramen with salmon poke. ÃƒÂ¥Ãƒ_Ordered pork cutlet appetizer. ÃƒÂ¥Ãƒ_All were great. ÃƒÂ¥Ãƒ_Come early so you don't have to wait in the crazy long lines.",5
"Wonderful delicious food, the service was great too. Highly recommend the first item in the menu",5
My favorite Ramen place by a mile. Surprisingly the vegan ramen was actually really delicious too,5
"Oh my god, the ramen here was so good! Yes, there's a wait. Yes, there's limited seating. Yes, it's cash only. No, that won't stop me from coming back. I had the vegan sesame ramen and added egg. It was so tasty and spicy to begin with, but spicier once I added a generous amount of the spice mix they provide you with. While I tried to eat the whole thing, portions are gigantic so I recommend you share. Service was very fast. I want to show everyone I know the light and take them here.",5
"DTLA visit - Salmon Sashimi over sushi rice: ÃƒÂ¥Ãƒ_The rice was lightly seasoned and perfection. ÃƒÂ¥Ãƒ_Some of the best sushi rice I've had.Spicy Miso Ramen: ÃƒÂ¥Ãƒ_Ate the egg ASAP so it didn't overcook, broth not too salty which was a huge plus (Orenchi and Hokkaido Ramen Santouka are way too salty). ÃƒÂ¥Ãƒ_Broth not too spicy either (definitely prefer the spicy broth at Ippudo East Village). ÃƒÂ¥Ãƒ_Noodles and pork were on point!Overall a solid bowl.Side Note: Came after the lunch hour so no wait =D",5
"If you want ramen, this is one of the best spots in LA. The wait is a while and may be pretty long depending on when you go, but that's because it's really THAT good! The place is pretty small, so don't expect a ÃƒÂ¥Ãƒ_large group to be seated right away. The main specials of the Daikoku Ramen is a must get. The beef bowl here is also pretty tasty if you're not looking for ramen when you go here. You get can get with a combination deal and it's worth it if you're very hungry!",5
"First you have to sign in inside then wait to be called, don't just line up. The place is very small and they seem very busy inside ÃƒÂ¥Ãƒ_but they do get the food out fast. I tried one ÃƒÂ¥Ãƒ_of their vegan ramen (they have 2) that had black sesame I think, it tasted good. It didn't seem particularly special. The broth was light not too heavy. Be sure to bring cash as they don't accept cards, they do have an atm inside :)",4
"This place is ÃƒÂ¥Ãƒ_good. Friendly service. Nice atmosphere.Very great food, great price. The Ramen is among the best.",5
"Came here for the first time after hearing about it so much.. Got there at 1045am n there was already a small line. Wasn't long but still a line... They opened their doors right at 11 am n we were seated at the bar area.. We ordered the their signature Ramen, gyoza, n veggie roll. The food came out pretty fast n the servers are on top of everything. The Ramen was delish, perfect broth n the noodles were cooks perfectly also.. I love love the egg.. It was soft boiled but not runny. The gyoza was also good.. Love the green onions n it was filled w juicy meat inside. I enjoyed everything.. From the service to the foood. I wouldn't wait 2 hrs in line for it like I heard some people do.. But I'd come here if there was a small line.",5
"This was my first visit to Daikokuya and part of my bucket list. ÃƒÂ¥Ãƒ_Knowing about the long lines to get into Daikokuya, I got there one hour before opening on a Thursday. ÃƒÂ¥Ãƒ_There was one other couple ahead of us. ÃƒÂ¥Ãƒ_Others did not show up until after 10:30am.I ordered the ramen and pork cutlet combo. ÃƒÂ¥Ãƒ_The ramen was firm and the broth tasty but a bit too salty (this is my 3rd time eating in Little Tokyo) which appears to be the norm in LA. ÃƒÂ¥Ãƒ_The pork cutlet was a disappointment. ÃƒÂ¥Ãƒ_It was even more salty and the breading was soggy. ÃƒÂ¥Ãƒ_Seemed like a dish which was too heavy in soy sauce which overwhelmed the pork.Service was prompt and friendly.Walking past the restaurant at 2pm, the lines were even longer",3
